datetime,service_rating,title,text,category_slug,category_name,product_slug
2025-05-21T14:49:41.000Z,5,Efficacité et suivi,"Résultats rapides, et très bon suivi. Les plats sont en plus très bon",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T14:46:55.000Z,5,Bel accompagnement,"Bel accompagnement, très prof de très bons conseils",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T14:15:40.000Z,5,Très bon suivi tout au long du…,"Très bon suivi tout au long du programme et pendant la phase de stabilisation. Margaux a été à l’écoute, toujours disponible et de très bon conseil pour que je ne reprenne pas un gramme des kilos perdus (10 en tout, mon objectif de départ) . Je recommande vivement ! Merci encore pour tout :-)",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T14:09:37.000Z,5,Une solution qui fonctionne !,Des indications et conseils pertinents et un suivi de qualité.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T13:14:15.000Z,5,Très contente du programme ,Très contente du programme . Perte régulière et sans sensation de faim Suivi avec une diététicienne parfait pour faire le point et tenir le cap,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T12:44:50.000Z,5,Stéphanie est une bonne conseillère je…,Stéphanie est une bonne conseillère je recommande vivement,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T12:39:05.000Z,5,J'ai voulu tester l'expérience cheef…,"J'ai voulu tester l'expérience cheef pour perdre quelques kilos. Je suis contente du résultat, les plats sont très bon et la dietecienne a l'écoute. J'ai perdu deux kilos pour le moment.",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T11:27:16.000Z,5,tres bon échange avec florent ,tres bon échange avec florent il a repondu à toutes mes questions et s'est très bien adapté à la situation (communication telephonique saccadée ) j'ai eu les infos que je souhaitais plus qu'à attendre !!!,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T11:23:08.000Z,5,Super ravie ,Floriant diététicien super compétent toujours à l'écoute en plus d'être disponible. Les plats sont excellents je n'ai pas l'impression de faire régime bravo cheef.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T11:15:28.000Z,5,Motivée ,"Un grand merci à Fabien mon diététicien. Grâce à ses conseils, j'ai changé de dizaine. Je suis trop contente et motivée pour la suite.",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T09:30:29.000Z,5,Pour le moment tout ce passe bien,"Pour le moment tout ce passe bien. Bonne écoute, bons conseils, merci",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T09:22:08.000Z,5,Mon expérience avec cheef est super.,"Mon expérience avec cheef est plus que concluante. Je travaille dans la restauration, toujours pressée, mangeant à des heures pas possible et sautant souvent des repas. Il est pour moi la solution idéale j'ai un gain de temps incroyable sur la journée mais par-dessus tout m'a permis de retrouver un équilibre alimentaire où je mange à des heures raisonnables et tous les repas en grande partie. Ça permet tout en étant en rééquilibrage, de manger de tout, de ne pas se sentir frustrée. Sur 4 semaines j'ai perdu 3 kilos et plus ou moins 4 cm en moins. Le suivi avec Laura la diététicienne et top ça motive on se sent soutenu et toujours de très bons conseils et motivant Merci beaucoup cheef,merci beaucoup Laura",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T09:21:36.000Z,5,Le programme me permet de perdre du poids,Le programme me permet de perdre du poids avec l'aide active de ma diététicienne L'objectif de -10kg est atteignable,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-21T07:56:12.000Z,5,Bienveillance et motivation,Diététicienne très à l'écoute. Pas de mauvais jugement même lorsque l'on ne suit pas le programme à la lettre et qu'il y a des petits écarts. Sait nous redonner la motivation nécessaire à persévérer. Entretien toujours réalisé dans la bienveillance et la positive attitude.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2022-07-04T17:30:09.000Z,5,Rapide et parfait,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-29T14:15:31.000Z,5,Produits de qualité,Produits de qualité . Envoi rapide et soigné,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-28T12:50:52.000Z,5,l'excellence !,"Toujours satisfait des produits de Vert-Tiges, rien à dire, rapport qualité - prix irréprochable.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-27T11:28:37.000Z,5,Ravie des thés,Ravie des thés Commande envoyé rapidement Bien emballé,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-25T07:50:26.000Z,5,Service parfait,"Service parfait, et merci pour le papier cadeau!",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-23T14:13:56.000Z,5,Fantastique!,"Excellent service, excellents produits, bel emballage cadeau.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-23T12:49:36.000Z,5,Un bon acceuil par Isabelle,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-23T12:44:20.000Z,5,Thés originaux et très bons,"Thés originaux et très bons. Jamais déçue. Facilité sur le site pour passer commande. Commande vite prête, facilité pour le retrait et une équipe accueillante et très sympa",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-20T10:37:05.000Z,5,Cela fait plusieurs années que je…,"Cela fait plusieurs années que je commande à Vert Tiges thés et tisanes. Le service est parfait, la livraison soignée et rapide, et l'offre vraiment étonnante: chaque saison, il y a, à côté des grands classiques, de nouvelles compositions, l'une aussi réussie que l'autre. Je recommande vivement. Corinna Coulmas",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-16T11:51:24.000Z,5,Excellent thé vert à la menthe,Excellent thé vert à la menthe ! Probablement le meilleur que j'ai goûté.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-14T23:51:21.000Z,5,Belle variété de thés,"Pas mal  de choix dans les thés. Bonne qualités sur tous ceux déjà testés 7 différents. Depuis que je l'ai découvert (cadeau), je pense que j'ai encore de quoi essayer pas mal de saveurs.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-13T12:08:45.000Z,5,Tout était parfait,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-11T21:27:38.000Z,5,Tres bons les thes,"Tres bons les thes, le paquet est arrive tres rapidement et dans des parfaites conditions. Heureux de trouver chez Vertiges le bon the du Mozambique.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-11T11:33:20.000Z,2,Je suis une cliente que l'on peut…,"Je suis une cliente que l'on peut qualifier de fidèle, or, ma dernière commande était de 6 articles et je n'ai même pas reçu un échantillon gratuit. Ce n'est pas grand chose mais ... Par contre, il n'y a vraiment rien à redire sur les produits,  ils sont top.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-10T14:14:34.000Z,5,très bien,"très bien, très belle qualité",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-10T07:33:40.000Z,5,livraison rapide et soigné,"La livraison est rapide et l'emballage est soigné toujours satisfaite des produits. En plus les échantillons me permette de testé avant d'acheter en plus grand, c'est une très bonne idée.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-05T15:44:15.000Z,5,Ne changer rien vous êtes parfait 👍,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-06-03T11:30:15.000Z,5,Très bien,Client depuis de nombreuses années et toujours très bien.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-31T08:54:52.000Z,5,les thés verts parfumés sont délicieux,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-30T10:01:07.000Z,5,Très bien,"Très bien passé, commande reçue rapidement avec une surprise en plus donc très agréable",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2025-02-26T17:34:26.000Z,5,Les livreurs pour mon quartier sont…,"Les livreurs pour mon quartier sont toujours sympathiques, prêts à rendre service et à répondre à nos questions. On ne peut que recommander !",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-26T16:41:29.000Z,5,Livreurs au top,Livreurs au top. Prix un peu plus élevé mais pour le reste rien a dire.,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-26T16:07:01.000Z,5,Bravo ,Bravo ! 10 minutes de retard ne saurait etre un problème. Merci !,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T20:51:29.000Z,5,Livreur sympathique et à l'écoute,Livreur sympathique et à l'écoute,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T20:27:53.000Z,5,"Livreurs sympa, produits variés ","J'ai eu deux livreurs différents, tous deux très sympa et serviables. Le système des sms 1h avant pour préciser la tranche horaire (avec une fourchette de 15 à 30 min) est très bien. J'aurais juste aimé un peu plus de créneaux le soir car j'ai l'impression que les mercredis ou samedis ce n'est qu'en journée. Bonne variété de produits aussi.",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T20:20:42.000Z,5,Livreur tjs avec le sourire!,"Livreur tjs avec le sourire! Les rdv sont faciles à prendre et finalement la rotation est simple à mettre en place. Juste bien estimer les quantités! Une petite suggestion: coller dess etiquettes ""fourgon"" sur chaque contenant pour éviter de se mélanger et bien organiser les reprises . Merci!",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T20:04:58.000Z,5,Livraison toujours à l’heure et avec…,Livraison toujours à l’heure et avec des gens de bonne humeur et très sympa.,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T20:00:09.000Z,5,Super société toujours rapide dans les…,Super société toujours rapide dans les commandes et les livreurs sont toujours très cordiales.,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T12:34:50.000Z,5,Parfait ,Livraison respectée dans le temps horaire et livreur très sympathique et poli,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-25T10:42:14.000Z,4,Seuil de livraison gratuite trop élevé ,"J'apprécie toujours de ne plus utiliser de plastique et de me faire livrer par des personnes sympathiques et ponctuelles. En revanche, avoir relevé le minimum de commande pour avoir la livraison gratuite à 40€ me semble excessif et dissuasif. Il y a moyen de trouver un juste milieu, selon moi.",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-24T22:21:11.000Z,5,Toujours à l’heure et livreur professionnel et sympathique.,Toujours à l’heure!,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-24T22:05:13.000Z,5,Service au top ! ,Super service client avec des livraisons même tardives pour pouvoir répondre aux besoins !,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-24T20:28:33.000Z,5,Facilité pour commander,Facilité pour commander. Choisir la dates et l'heure de la livraison.  Petit texto reçu pour affiner l'heure. Gentillesse et écoute à la livraison,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-24T20:12:00.000Z,5,Livraison nickel !,"Livraison dans le créneau indiqué, nickel, et Tom ou Tomy (désolée gros doute sur le prénom ;)) très sympa ! Produits de qualité, correspondent à mes attentes !",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-24T17:44:03.000Z,5,"Quand LIVRAISON rime avec ASCENSION, merci Mr le Livreur!","Je prends rarement le temps d'écrire des commentaires qu'ils soient bons ou mauvais mais aujourd'hui, je fais exception ! Un immense MERCI au livreur qui a relevé un défi de taille aujourd’hui sur La Madeleine. J'aurais du lui demander son prénom pour qu'il puisse être identifié! Ascenseur en panne, six étages à gravir avec les bouteilles à porter. Une situation ""pas de chance"" transformée en performance et le tout avec bonne humeur et professionnalisme. Merci pour votre service impeccable et votre attitude positive même dans les situations les plus sportives! AU TOP LE FOURGON! BIG UP AU LIVREUR!",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-24T15:55:11.000Z,5,A l’heure comme à chaque fois !,,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-22T21:21:38.000Z,5,Expérience enrichissante… livraison…,"Expérience enrichissante… livraison dans les délais, livreurs souriants et avenants, dans un contexte écologique (livraison en camionnette 100% électrique) Bravo LE FOURGON exemple à suivre😉",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-22T15:43:04.000Z,5,Bon et bienveillant service,Bon et bienveillant service,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-22T11:55:11.000Z,5,Parfait ,"Parfait Commande faite à minuit 30,  reçue ce matin Excellent. Merci Le Fourgon de m’avoir simplifié la vie 🍀",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T21:10:46.000Z,5,Toujours aussi ravie,"Toujours aussi ravie, moins de déchets plastiques, livraison à domicile, les soupes sont délicieuses,  le coulis de tomate est super accompagné de légumes parfait pour les pâtes et je viens de tester la brosse à dent avec le manche les poils super doux, les produits ménagères sont efficaces (lessive, liquide vaisselle et nettoyant sol) je recommande, un grand merci aux livreurs qui sont toujours très sympathiques",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-05-21T07:38:29.000Z,5,Le meilleurs des programme minceur,"Plusieurs choix de programmes, des plats très bons, le suivi diététique est très motivant, ma diététicienne, Axelle m'appelle tous les 15 jours,elle est joignable à tous moments si j'ai besoin...très à l'écoute et très professionnelle elle m'a donné de très bons conseils alimentaires qui s'adaptent à ma vie professionnelle. J'ai perdu 3kgs en 4 semaines . Avec cheef, on n'a pas l'impression de faire un régime, pas de sensation de faim. Tout est parfait pour réussir.",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T19:18:51.000Z,3,expérience pas top,"expérience pas top, repas pas vraiment bon avec casiment que des patates,pates,riz ; trés peu de légumes, beaucoup de sauce... perso j'étais dégouté ... coté poids ben je n'ai rien perdu mais ça c'est du au fait que j'étais blazé de ces plats et donc beaucoup de craquages...",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T18:49:54.000Z,5,Très satisfaite déjà commandé.et…,Très satisfaite déjà commandé.et Stéphanie très sympa,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T17:48:21.000Z,5,Très bonne expérience,Très bonne expérience,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T17:43:51.000Z,5,Efficacité ,Réactivité efficacité rapidité,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T17:06:30.000Z,5,Pour le programme minceur avec les ses…,"Pour le programme minceur avec les ses repas traiteur très bon état réussi  à perdre 21 kilo en 6 mois . Et le suivi avec avec Lanaelle Lootens - Diététicienne nutritionniste elle donne de très bon conseil ,je vous la conseil vivement pour votre suivi de programme. Merci pour tout",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T16:35:16.000Z,5,Ce régime me fait enfin perdre du poids…,Ce régime me fait enfin perdre du poids. Les repas sont de bonne qualité. De plus on est suivie par une dièt qui sait répondre aux questions et son suivi est très utile,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T15:57:00.000Z,5,Réponse téléphonique ,"Réponse téléphonique Rapide,  claire , efficace et souriante au téléphone merci stephanie",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T15:28:47.000Z,5,Stéphanie a été très efficace et à…,Stéphanie a été très efficace et à l'écoute pour me conseiller dans le choix de mes repas.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T15:02:27.000Z,5,un bon suivi,,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T14:18:36.000Z,5,Merci cheef,Les plats sont très bons et le suivi avec Sophie la dieteticienne et parfait et très motivant.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T13:46:05.000Z,5,Beaucoup de choix dans les plats et…,Beaucoup de choix dans les plats et avec du goût resultat👍motivée pour la continuation,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T13:00:19.000Z,5,Merci à Dylan pour son efficacité !,Merci à Dylan pour son efficacité !,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T12:59:08.000Z,5,Pari gagné avec Cheef,"Pari gagné avec Cheef! La perte de poids est réelle. Merci à Charlotte, ma diététicienne, pour son suivi et sa bienveillance.",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T12:42:34.000Z,5,Écoute et flexibilité dans les rapports…,Écoute et flexibilité dans les rapports avec la diététicienne. Bonne intégration des changements intervenus lui permettant d'ajuster mon programme.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T12:36:46.000Z,5,Commande passée ,"Bonjour, J’ai eu un très bon accueil, des échanges par téléphone et sms très agréables avec la conseillère Zohra de Cheef. Son approche était parfaite en ses conseils, sa disponibilité et son sourire par téléphone. Une commande très vite passée sous sa direction et conforme à nos souhaits. Un grand merci à Zohra 😁",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T10:47:01.000Z,5,Très satisfait comme d'habitude,Très satisfait comme d'habitude,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T10:24:37.000Z,5,"Jeune femme charmante au téléphone,très…","Jeune femme charmante au téléphone,très professionnelle et compréhensive! Entretien très agréable. Merci à Zohra!",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T09:10:37.000Z,5,Cheminement serein sur 10 mois ,"Programme poursuivi sur 10 mois. Un cheminement progressif, un accompagnement constant par Elise, avec une qualité d'écoute et des conseils avisés. J'avais hâte de nos rendez-vous et repartais encouragée après chacun de nos échanges. Un bon rééquilibrage et de bonnes habitudes à poursuivre. Merci !",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-20T06:51:27.000Z,5,M’a diététicienne est de tres bon…,"Ma diététicienne est de très bon conseils , les plats sont bons et ca fonctionne je perds du poids . Tout est super!",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2022-05-29T11:13:53.000Z,5,Commande arrivée à la date prévue,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-28T20:35:52.000Z,5,De très bonnes tisanes chaudes ou…,De très bonnes tisanes chaudes ou froides. Un délai de livraison très rapide. Merci.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-28T11:48:15.000Z,5,Jamais déçue des produits !,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-27T12:12:23.000Z,5,Très bonne réactivité du service après…,Très bonne réactivité du service après un petit problème de site.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-26T17:47:58.000Z,5,Excellent service,"Excellent service ! Merci à Vertige d'avoir ré-acheminé mon colis vers la bonne adresse après que les personnes qui habitent maintenant à mon ancienne adresse aient retourné ce colis (merci à ces personnes aussi). Et oui, une erreur de ma part m'a fait laisser sur la commande mon adresse d'il y a 10 ans. Autant dire que quand je m'en suis aperçu (trop tard, lorsque ce colis fut livré à la mauvaise adresse), je ne pensais jamais avoir cette commande d'excellent thés verts (gunpowder et sencha) =D Merci donc sincèrement !",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-26T17:11:56.000Z,5,commande et réception très rapide,commande et réception très rapide. Emballage parfait,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-24T18:14:38.000Z,5,"Super thé,livraison nickel","Super thé,livraison nickel. Les petites attentions sont très sympas. Merci beaucoup.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-24T16:40:34.000Z,5,Colis arrivé cassé et sans attendre…,Colis arrivé cassé et sans attendre Vert Ige m'a renvoyé un colis avec des échantillons gratuits !,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-24T09:01:16.000Z,5,Mercie pour la qualité de vos cafés et…,Mercie pour la qualité de vos cafés et pour la rapidité d'expédition bonne journée,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-23T20:29:09.000Z,5,Livraison très rapide,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-20T14:02:57.000Z,3,rien à redire sur la commande elle même…,rien à redire sur la commande elle même par contre livraison galère avec colissimo comme je vous l'ai signalé.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-18T21:01:10.000Z,5,Colis fait avec soin,Colis fait avec soin et petit cadeau avec,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-18T18:08:25.000Z,5,Emballage solide et livraison rapide,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-15T14:14:50.000Z,5,Bon choix,"Bon choix, rapide et efficace.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-12T10:47:12.000Z,4,Bien conditionné livré rapidement,,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-11T12:01:23.000Z,5,Site sérieux et un service client au top,J'ai commandé des produits sur ce site mais malheureusement j'ai appris quelques jours plus tard qu'ils étaient en rupture de stock. Le service client a été particulièrement réactif et attentionné pour palier à cette rupture. Je ne peux que recommander ce site car j'ai été très agréablement surprise par la qualité de son service client et son sérieux.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-11T11:40:20.000Z,5,Mon avis sur ma commande,"Je connais déjà ces produits, c’est la raison pour laquelle je commande de temps en temps. Cette fois ci, j’ai pris de nouvelles saveurs que je n’ai pas encore découvertes. En plus, la livraison est soignée et très rapide, et on a toujours un petit cadeau à déguster, c’est bien agréable.",food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-11T07:12:54.000Z,5,Tout les produits que j’ai commandés…,Tout les produits que j’ai commandés sont delicieux,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-10T19:53:39.000Z,5,Excellent,Excellent livraison rapide mélange très original,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2022-05-09T19:18:25.000Z,5,Les meilleurs thés et tisanes au monde,Les meilleurs thés et tisanes au monde! Fan depuis 7 ans. Une société passionée par la culture de l'infusion et maitres de l'art de la créativité.,food_beverages_tobacco,"Aliments, boissons & tabac",vert-tiges.com
2025-02-21T21:08:47.000Z,5,Livreur très gentil,"Livreur très gentil, est descendu à la cave pour déposer les caisses d'eau",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T20:54:55.000Z,5,Livraison rapide et sans soucis.,Livraison rapide et sans soucis. Livreur très gentil et serviable. Un service que je recommande. Bravo,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T20:19:32.000Z,5,Efficacité,"Efficacité, rapidité, amabilité Merci",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T19:47:35.000Z,5,Livreuse sympathique et ponctuelle ,"Livraison à l’horaire indiqué. Tessa est particulièrement agréable. Souriante, polie, un mot gentil. Très bien.",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T18:45:33.000Z,5,Livreur très sympathique,Livreur très sympathique. Horaires respectés. Mise en place des caisses.,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T17:43:03.000Z,5,Sympathique ,Sympathique Pratique Écologique Des bons produits locaux Top,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T14:18:21.000Z,3,"Top, dommage que.......","Livraison parfaite,  rapide et dans les temps .... Dommage que la livraison soit maintenant payante !!",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T11:14:09.000Z,5,Très bonne expérience avec le fourgon ,Très bonne expérience avec le fourgon . Le créneau est toujours respecté et les livreurs sont toujours très aimables ! Je recommande,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-21T00:18:39.000Z,5,Service qui tient ses promesses ,Livraison rapide Horaires respectés Pas de mauvaise surprise J’achète en toute confiance Juste dommage que le jus de tomate en 25cl ne soit plus au catalogue,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-20T13:32:49.000Z,5,2ème commande,"2ème commande, toujours impeccable en terme d'organisation, livreur très sympa et serviable. Les personnes qui répondent au téléphone et aux mails sont hyper réactives et efficaces ; elles ont réglé un problème qui était de ma faute en un temps record. Nous sommes ravis des premiers produits testés (le miel, la soupe châtaigne/potimaron, les bulles de miel...) Je vous en dirai plus après le test des vins et de la lessive...",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T22:19:08.000Z,5,Livreur et livraison au top,"Livraison super pratique et arrangeante, livreur toujours souriant et à l'écoute Je recommande fortement Le Fourgon !",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T21:35:05.000Z,5,Parfait 👍 horaire respecté et zéro…,Parfait 👍 horaire respecté et zéro contrainte !,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T20:49:52.000Z,5,Toujours aussi bien,Toujours aussi bien. Qualité ds produits Nous sommes prévenus du Créneau horaire de livraison et c'est très précis.,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T20:25:47.000Z,5,C’est ma troisième livraison et…,C’est ma troisième livraison et toujours autant de professionnalisme chez vos livreurs,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T18:36:45.000Z,5,C’est vraiment le top,"C’est vraiment le top, très pratique, livré à votre porte. C’est vraiment agréable de pouvoir prendre une boisson comme dans une brasserie embouteillée en verre 33 cl tout en restant chez soi, les livreurs sont super gentil. On vient vous livrer à votre porte vraiment, je recommande.",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T17:30:24.000Z,5,Parfait comme d’habitude ,Parfait comme d’habitude Livreur souriant et ponctuel Choix des créneaux hyper proche,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-19T15:54:11.000Z,5,Bien soigné RAS,,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-18T20:54:19.000Z,5,Choix étoffé,"Choix étoffé, facilité de commande, livraison ponctuelle et livreurs sympathiques",food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-18T19:34:55.000Z,5,Premier contact ,Premier contact Livreur sympathique ponctuel et efficace Première impression excellente,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-02-18T14:05:52.000Z,5,C’est parfait ,Ponctualité Sens du service rendu,food_beverages_tobacco,"Aliments, boissons & tabac",lefourgon.com
2025-05-19T22:15:25.000Z,5,Merci Manon de m'avoir accompagné ,"Je remercie Manon de m'avoir suivi dans ce challenge, toujours à l'écoute et de bons conseils dans cette perte de poids et oui 10kg en moins en 5 mois ça fait du bien, De très bons plats un grand merci au chef d'y avoir contribué",food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-19T22:13:14.000Z,5,Très bien,Très bien Je suis très satisfaite des résultats du programme frais formule déclic que j'ai commencé depuis 1 mois et demi. Les repas proposés sont très bons et variés. La diététicienne est à l'écoute et me donne de nombreux conseils de qualité pour atteindre mon objectif.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
2025-05-19T20:32:10.000Z,5,Services au top et résultats attendus…,Services au top et résultats attendus concrets. Je recommande.,food_beverages_tobacco,"Aliments, boissons & tabac",cheef.fr
